,chi_square,p_value,overall_agreement_rate,both_correct_rate,agreement_rate_when_either_wrong,agreement_rate_when_both_wrong,contingency_table,model1,model2
422,11791.048724637249,0.0,0.6474150984209388,0.5521667027182926,0.2126871679278699,0.599092970521542,"col_0     A     B     C     D  I  II  III
row_0                                    
A      2236   463   564   321  2   1    0
B       420  2086   475   346  0   1    1
C       442   386  2424   399  0   1    3
D       356   323   383  2233  1   2    0",ai21/jamba-1.5-large,qwen/qwen1.5-7b
423,11300.858383421559,0.0,0.6353017521090201,0.5609632994448049,0.1693217277056988,0.5600217273221075,"col_0     A     B     C     D
row_0                        
A      2117   513   581   346
B       387  2062   500   354
C       418   431  2373   401
D       321   301   394  2259",writer/palmyra-x-004,qwen/qwen1.5-7b
424,12160.204598001259,0.0,0.6510923642656283,0.5283726296055952,0.2602048616419508,0.6016260162601627,"col_0  1  2  5     A     B     C     D  E  G  H  I  In  J  K  L  M  N  P  R  S  Saturday  T  Y  m
row_0                                                                                            
A      1  1  0  2237   566   451   320  0  0  0  0   1  2  0  1  0  0  2  3  0         0  0  1  1
B      0  1  0   363  2236   388   328  0  2  0  0   0  0  2  0  1  1  2  0  3         0  2  0  0
C      0  0  1   391   520  2310   425  0  0  1  0   0  0  0  0  0  0  3  0  3         1  0  0  0
D      0  0  0   340   346   354  2247  1  1  1  1   0  1  1  0  1  1  2  0  1         0  0  0  0",qwen/qwen1.5-7b,qwen/qwen2.5-7b-instruct-turbo
425,11218.725983892655,0.0,0.6384021919388564,0.5712740644603072,0.1565758493104608,0.5975609756097561,"col_0     A     B     C     D
row_0                        
A      2189   492   486   420
B       394  2096   432   407
C       455   469  2272   459
D       317   338   346  2297",openai/gpt-4o-2024-05-13,qwen/qwen1.5-7b
426,12555.178062279456,0.0,0.6605378902588507,0.5232532987237725,0.28796128251663644,0.6038693307960672,"col_0     A     B     C     D  III  S
row_0                                
A      2319   399   565   303    0  0
B       441  2122   473   293    0  0
C       404   377  2538   335    0  1
D       375   306   434  2182    1  0",ai21/jamba-1.5-mini,qwen/qwen1.5-7b
427,13555.566369602288,0.0,0.6771216381858822,0.5288052491167352,0.31476664116296865,0.6526015228426396,"col_0     A     B     C     D  S
row_0                           
A      2302   508   408   369  0
B       305  2289   374   361  0
C       321   449  2494   390  0
D       291   360   340  2306  1",qwen/qwen1.5-7b,meta/llama-2-70b
428,5630.777671065057,0.0,0.5024875621890548,0.4006777705674526,0.16987487969201154,0.41346998535871154,"col_0  0  1     A     B     C     D  E  G  H  Here  I  J  K  L  M  N  O  P  R  S  T  V  W  X  Y  Z  k
row_0                                                                                                
A      1  0  1760   291   763   745  6  1  1     0  2  0  2  1  3  0  3  0  1  2  2  1  0  0  1  1  0
B      0  1   692  1416   420   777  4  1  0     2  0  0  1  1  5  0  0  0  1  1  3  1  1  1  0  1  0
C      1  0   991   249  1555   836  2  1  1     6  0  0  2  0  0  1  0  2  1  2  0  1  1  1  0  1  1
D      0  0   607   153   281  2238  2  0  0     6  1  1  1  0  0  2  1  1  1  0  2  0  1  0  0  0  0",meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen1.5-7b
429,11544.628437236484,0.0,0.6440262455836758,0.5643521522820679,0.1828864614366104,0.5950457727517501,"col_0     A     B     C     D
row_0                        
A      2164   486   474   463
B       351  2128   446   404
C       395   485  2326   449
D       307   337   340  2314",qwen/qwen1.5-7b,openai/gpt-4-turbo-2024-04-09
430,163.53896865951398,1.3650432652982885e-30,0.26981036844761697,0.1820607109380633,0.10728138222849083,0.30896166539730896,"col_0   A     B   C     D
row_0                    
A      85  1852  47  1603
B      84  1972  59  1214
C      79  2156  87  1333
D      62  1584  54  1598",qwen/qwen1.5-7b,allenai/olmo-7b
431,12478.219420609175,0.0,0.6321292090273272,0.5150335280121133,0.24145108534046983,0.5356200527704486,"col_0     A  All  Answer     B  Based     C     D  E  I  The  To
row_0                                                           
A      2431    0       3   205      0   431   407  1  1  106   2
B       524    1       1  1807      1   326   451  5  3  203   6
C       578    1       0   220      0  2075   531  0  3  238   7
D       393    0       2   152      0   222  2454  1  1   71   0",qwen/qwen1.5-7b,mistralai/mistral-small-2402
432,12337.418171103427,0.0,0.657509553680871,0.5528877352368592,0.23399451701338495,0.6179727427597955,"col_0     A     B     C     D
row_0                        
A      2205   475   469   438
B       373  2113   410   433
C       377   412  2406   460
D       294   290   319  2395",qwen/qwen1.5-7b,mistralai/mixtral-8x22b
433,5691.664081675952,0.0,0.5037133174706179,0.39988463479702935,0.17301453802715366,0.4190919674039581,"col_0  125     A     B  Based     C     D  E  H  Here  J  K  M  N  O  R  S  W  Z
row_0                                                                           
A        0  1796   294      0   708   776  4  1     1  0  1  1  1  1  1  1  0  1
B        1   721  1413      0   382   805  2  0     3  0  1  1  0  0  0  0  0  0
C        0  1051   227      1  1498   860  0  0    12  0  3  0  1  0  1  0  1  0
D        0   616   144      0   248  2279  0  0     8  1  0  0  1  1  0  0  0  0",qwen/qwen1.5-7b,meta/llama-3.1-8b-instruct-turbo
434,9907.135439899776,0.0,0.6135986733001658,0.5207296849087893,0.19377162629757785,0.544839255499154,"col_0     A     B     C     D
row_0                        
A      2183   540   430   434
B       429  2126   333   441
C       541   635  1972   507
D       399   392   278  2229",qwen/qwen1.5-7b,google/gemini-1.5-flash-002
435,12871.655465577607,0.0,0.6634941235849737,0.5205854784050761,0.298089938336592,0.6320153061224489,"col_0  $  -  0  1  11  1922  2  24  5  6  7  ...     D  E  First  I  III  S  Stim  Sunday  W  Wednesday  a
row_0                                        ...                                                          
A      1  1  1  0   0     0  0   0  0  0  1  ...   402  0      0  0    0  1     0       1  0          1  0
B      1  1  1  0   0     0  1   1  1  0  0  ...   378  0      1  0    1  0     0       0  0          0  0
C      0  0  1  2   1     1  0   0  1  1  0  ...   362  1      0  0    0  0     1       0  0          1  1
D      0  0  0  0   0     0  0   0  1  0  0  ...  2340  0      0  2    0  0     0       0  1          0  0

[4 rows x 27 columns]",qwen/qwen1.5-7b,anthropic/claude-instant-1.2
436,12637.584721115873,0.0,0.6523902227990482,0.5071021703078809,0.29476301930953774,0.610236220472441,"col_0  (-     A     B     C  CB     D  DEF  EN  F  FR  G  Ga  H  I  M  S  SF  T  True  Tuesday  four
row_0                                                                                               
A       0  1978   508   793   0   290    0   1  2   0  2   0  1  3  1  0   1  1     1        0     1
B       1   246  2290   576   0   206    1   0  0   0  1   0  0  0  0  1   0  0     0        0     0
C       0   204   510  2708   1   217    0   0  0   1  0   0  0  0  0  0   0  0     0        1     0
D       0   208   380   628   0  2072    0   0  0   0  0   1  0  5  0  1   0  0     0        0     0",ai21/jamba-instruct,qwen/qwen1.5-7b
437,11134.665380316848,0.0,0.6333549643088904,0.5151777345158267,0.24375371802498513,0.5569147128780156,"col_0     A     B     C     D  E  F  G  H  N  S  T  Y
row_0                                                
A      2203   367   467   530  0  0  0  1  4  0  9  6
B       383  1872   442   620  0  1  1  0  2  0  4  4
C       356   304  2330   656  1  0  0  0  2  1  2  3
D       314   231   368  2379  0  0  0  0  1  0  3  2",qwen/qwen1.5-7b,cohere/command-r-plus
438,12680.005028929669,0.0,0.6614752325329872,0.5196481361309395,0.295256679675773,0.6152643102908977,"col_0     A     B     C     D
row_0                        
A      2462   532   332   261
B       539  2084   384   322
C       548   385  2393   329
D       418   322   323  2235",google/text-bison@001,qwen/qwen1.5-7b
439,14275.189304448062,0.0,0.687504506453241,0.5075347898190209,0.36544655929721814,0.6718707940780619,"col_0     A     B     C     D
row_0                        
A      2573   368   283   363
B       465  2208   273   383
C       432   356  2285   582
D       317   289   223  2469",qwen/qwen1.5-7b,01-ai/yi-6b
440,12812.05091789094,0.0,0.663638330088687,0.5435143124954935,0.26314958142473543,0.6209467014535968,"col_0     A     B     C     D
row_0                        
A      2167   399   652   369
B       317  2180   490   342
C       302   415  2494   444
D       273   287   375  2363",qwen/qwen1.5-7b,qwen/qwen1.5-32b
441,6242.5325305341985,0.0,0.5293099718797317,0.3644098348835533,0.2594441293250142,0.5506862509029617,"col_0     A     B     C  CS     D  First  Navy  S
row_0                                            
A      2644   378   289   0   275      1     0  0
B      1107  1617   333   1   270      0     1  0
C      1120   591  1654   0   289      0     0  1
D      1006   409   457   0  1426      0     0  0",qwen/qwen1.5-7b,meta/llama-2-7b
442,12499.318182314892,0.0,0.6561395918955945,0.5521667027182926,0.2321687328932539,0.6234327712926935,"col_0     A     B     C     D
row_0                        
A      2159   438   518   448
B       302  2139   409   457
C       315   432  2365   522
D       259   259   319  2437",google/gemini-1.5-flash-preview-0514,qwen/qwen1.5-7b
443,10958.361025912902,0.0,0.6317686927680438,0.555050832792559,0.1724193809755307,0.5567765567765568,"col_0     A     B     C     D
row_0                        
A      2174   557   564   292
B       433  2078   505   313
C       522   456  2337   340
D       385   352   388  2173",qwen/qwen1.5-7b,mistralai/mistral-large-2407
444,10777.639086666555,0.0,0.6264330521306511,0.5592328214002451,0.15246196630132505,0.5541022592152199,"col_0     A     B     C     D  E  The
row_0                                
A      1971   573   517   502  0    0
B       330  2033   445   499  0    0
C       363   423  2297   551  0    0
D       266   283   336  2387  1    1",qwen/qwen1.5-7b,google/gemini-1.5-pro-001
445,11050.92613834608,0.0,0.6347249260941669,0.5794938351719663,0.1313443072702332,0.5707898658718331,"col_0     A     B     C     D
row_0                        
A      2099   566   525   397
B       351  2096   487   395
C       387   486  2321   461
D       304   340   367  2287",anthropic/claude-3-5-sonnet-20240620,qwen/qwen1.5-7b
446,12501.580291090198,0.0,0.6590958252217175,0.5588723051409619,0.22719843085975808,0.5965665236051502,"col_0     A     B     C     D  The
row_0                             
A      2227   572   366   422    0
B       359  2146   372   451    1
C       380   405  2329   541    0
D       282   301   276  2439    0",google/text-unicorn@001,qwen/qwen1.5-7b
447,10229.215120594294,0.0,0.618213281418992,0.4883553248251496,0.2538049605411499,0.5615840349236046,"col_0     A     B     C     D  J
row_0                           
A      1954   664   614   355  0
B       352  2201   402   373  1
C       483   544  2228   400  0
D       306   379   422  2191  0",qwen/qwen1.5-7b,mistralai/open-mistral-nemo-2407
448,11505.92879061773,0.0,0.6073977936404932,0.4513663566226837,0.2844000525693258,0.551900025503698,"col_0     A  After  All  An  Answer  Ar     B  Based  Before  ...  This  Tim  To  Tri  W  War  With  X  Z
row_0                                                         ...                                        
A      2581      0    1   0      12   0   209      4       1  ...     1    0  13    0  1    0     0  1  0
B       669      0    1   0      69   1  1492     13       0  ...     4    1  21    1  0    0     1  0  0
C       615      1    0   1      21   0   194      7       1  ...     1    0  27    0  0    0     0  0  0
D       497      0    3   4      32   0   172     10       0  ...     0    0   6    0  0    1     0  1  1

[4 rows x 85 columns]",mistralai/mistral-7b-v0.1,qwen/qwen1.5-7b
449,12191.083214568886,0.0,0.6541207008436081,0.46780589804600187,0.35008806394797454,0.6384976525821596,"col_0     A     B     C     D  d
row_0                           
A      2529   455   338   265  0
B       530  2195   347   256  1
C       467   537  2288   363  0
D       509   375   354  2060  0",qwen/qwen1.5-7b,microsoft/phi-2
450,12975.94237484486,0.0,0.6678203186963733,0.558223375874252,0.24808225885425167,0.6312292358803987,"col_0     A     B     C     D
row_0                        
A      2303   418   510   355
B       347  2151   435   396
C       344   415  2441   455
D       290   297   344  2367",qwen/qwen1.5-7b,qwen/qwen1.5-72b
451,11452.492509606689,0.0,0.6410700122575528,0.5714903742158771,0.1623759044253744,0.5781905332534452,"col_0     A     B     C     D  Pro  The  There  This
row_0                                               
A      2184   525   461   413    0    2      0     2
B       389  2152   393   386    1    0      1     7
C       448   497  2248   457    0    1      0     4
D       335   325   323  2307    0    3      0     5",openai/gpt-4-0613,qwen/qwen1.5-7b
452,11560.431481303203,0.0,0.6433773163169659,0.5610354026966616,0.1875821287779238,0.5847414234511009,"col_0  0  2     A     B     C     D  G  W  Z  i
row_0                                          
A      1  0  2140   505   498   442  0  0  1  0
B      0  0   334  2089   433   471  1  0  0  0
C      0  1   378   441  2320   515  0  0  0  0
D      0  0   300   300   322  2374  0  1  0  1",qwen/qwen1.5-7b,meta/llama-3.1-70b-instruct-turbo
453,11722.38447466523,0.0,0.6198716562116952,0.5598096474150984,0.13644553644553645,0.43385416666666665,"col_0     A  An  Answer  As  Availability     B     C  ...  Let  Overflow  Pro  The  This   To  Without
row_0                                                  ...                                             
A      2137   0       1   0             0   482   411  ...    3         0    0   18     3  120        0
B       369   0       1   0             0  2023   348  ...    2         0    1   23     4  200        1
C       419   0       0   0             0   408  2175  ...    2         1    0   17     1  251        0
D       336   1       0   1             1   311   314  ...    3         0    0   12     3   46        0

[4 rows x 21 columns]",openai/gpt-4-1106-preview,qwen/qwen1.5-7b
454,15129.56220893908,0.0,0.7015646405652894,0.5297425913908718,0.36537871818460593,0.68972503617945,"col_0     A     B     C     D
row_0                        
A      2459   472   353   303
B       317  2351   363   298
C       332   381  2538   404
D       300   341   275  2382",qwen/qwen1.5-14b,qwen/qwen1.5-7b
455,12837.900015666357,0.0,0.6639267430961137,0.5099141971302906,0.31425628953950274,0.6212914485165794,"col_0     A     B     C     D
row_0                        
A      2184   413   303   687
B       325  2204   356   444
C       389   489  2384   393
D       279   262   321  2436",qwen/qwen1.5-7b,google/gemma-7b
456,12014.980595094743,0.0,0.6487129569543586,0.5616843319633715,0.1985523934857707,0.6089808274470232,"col_0     A     B     C     D
row_0                        
A      2178   416   511   458
B       341  2045   455   466
C       346   398  2378   512
D       281   264   333  2396",qwen/qwen1.5-7b,google/gemini-1.5-pro-preview-0409
457,13650.581866742414,0.0,0.6764727089191722,0.5171966255678131,0.3298984468339307,0.6533569949719018,"col_0     A     B     C     D
row_0                        
A      2387   592   395   213
B       406  2320   405   198
C       392   433  2581   249
D       382   452   370  2094",qwen/qwen1.5-7b,snowflake/snowflake-arctic-instruct
458,14262.042323793206,0.0,0.687504506453241,0.5319777921984281,0.332306270220305,0.651464814255512,"col_0     A     B     C     D  Pro  There  This
row_0                                          
A      2328   535   425   297    0      0     0
B       310  2296   435   285    1      1     1
C       336   370  2622   325    0      0     1
D       291   331   385  2289    0      0     0",openai/gpt-3.5-turbo-0613,qwen/qwen1.5-7b
459,11531.676795170439,0.0,0.6384742951907131,0.5422164539620737,0.21026933375334697,0.5695392491467577,"col_0     A     B     C     D  Here
row_0                              
A      1773   565   723   526     0
B       202  2254   440   433     0
C       231   516  2325   581     2
D       179   286   330  2503     0",anthropic/claude-3-sonnet-20240229,qwen/qwen1.5-7b
460,11033.521536029615,0.0,0.6350854423534501,0.5709135482010239,0.149554696689632,0.5801825293350718,"col_0  6     A     B     C     D
row_0                           
A      0  2151   508   497   431
B      1   403  2100   416   409
C      0   469   469  2285   432
D      0   339   337   350  2272",qwen/qwen1.5-7b,openai/gpt-4o-2024-08-06
461,11235.29830919055,0.0,0.6353738553608768,0.4934746557069724,0.2801423487544484,0.6064714946070878,"col_0  3     A     B     C     D  E  F  I  II  III  J  P  S  W
row_0                                                         
A      1  2164   414   692   309  1  4  0   0    0  0  1  0  1
B      0   385  1963   665   312  0  0  0   0    1  0  1  1  1
C      0   362   330  2627   333  0  1  1   0    0  0  0  1  0
D      0   370   293   563  2058  1  7  3   1    1  1  0  0  0",qwen/qwen1.5-7b,cohere/command-r
462,11713.429802316135,0.0,0.6461172398875189,0.5679573148749009,0.18090787716955942,0.6022222222222222,"col_0  0     A     B     C     D  E
row_0                              
A      1  2090   531   520   445  0
B      0   312  2137   461   418  1
C      0   350   456  2393   455  1
D      0   269   322   364  2341  2",qwen/qwen2-72b-instruct,qwen/qwen1.5-7b
463,12472.747547200175,0.0,0.6557790756363112,0.5528877352368592,0.23012417352039993,0.6177489177489177,"col_0     A     B     C     D
row_0                        
A      2162   429   514   458
B       301  2139   418   449
C       319   430  2364   521
D       270   255   319  2430",google/gemini-1.5-flash-001,qwen/qwen1.5-7b
464,10872.927430070627,0.0,0.6316244862643305,0.5697598961713173,0.1437908496732026,0.5708582834331337,"col_0     A     B     C     D
row_0                        
A      2041   576   502   468
B       340  2103   432   454
C       393   467  2273   522
D       292   329   334  2343",anthropic/claude-3-opus-20240229,qwen/qwen1.5-7b
465,11506.398348795909,0.0,0.642295767539116,0.5608911961929482,0.18538587848932678,0.5858847950181629,"col_0  0  40     A     B     C     D  G  W  Z  i
row_0                                           
A      1   0  2129   521   502   433  0  0  1  0
B      0   0   334  2097   433   464  1  0  0  0
C      0   1   382   450  2301   521  0  0  0  0
D      0   0   298   305   312  2381  0  1  0  1",qwen/qwen1.5-7b,meta/llama-3.2-90b-vision-instruct-turbo
466,13117.446536069143,0.0,0.6696228999927897,0.5407022856730839,0.280690737833595,0.635846372688478,"col_0     A     B     C     D
row_0                        
A      2326   504   419   338
B       343  2291   377   318
C       380   531  2372   372
D       305   361   334  2298",deepseek-ai/deepseek-llm-67b-chat,qwen/qwen1.5-7b
467,11957.023178736235,0.0,0.651164467517485,0.5551229360444156,0.21588330632090763,0.6084970306075834,"col_0     A     B     C     D
row_0                        
A      2243   424   529   391
B       397  2068   476   388
C       401   438  2405   411
D       325   307   351  2315",qwen/qwen1.5-7b,meta/llama-3-70b
468,11070.083632872967,0.0,0.6325618285384671,0.4527363184079602,0.3285902503293808,0.6245930378161784,"col_0     A     B     C     D  First  Three  Two
row_0                                           
A      1821   681   542   540      1      1    1
B       237  2122   532   438      0      0    0
C       237   505  2524   389      0      0    0
D       217   342   433  2306      0      0    0",qwen/qwen1.5-7b,meta/llama-2-13b
469,18295.531875898243,0.0,0.7388420217751821,0.6161943903670055,0.3195566409919218,0.6482469512195121,"col_0     A  Ar     B     C     D  There  Unfortunately  Wednesday
row_0                                                             
A      2494   1   680   457   381      0              1          1
B       145   0  2589   270   270      0              0          0
C       145   0   371  2484   285      1              0          0
D       128   0   252   184  2680      0              0          0",anthropic/claude-2.1,google/gemini-1.0-pro-001
470,17066.833443410294,0.0,0.7257913331891268,0.6610426130218473,0.1910231865560519,0.634180790960452,"col_0     A     B     C     D
row_0                        
A      2628   565   441   382
B       273  2372   359   270
C       246   248  2492   300
D       222   228   221  2574",google/gemini-1.0-pro-001,google/gemini-1.5-pro-002
471,17906.43053050979,0.0,0.7353810656860624,0.630470834234624,0.2839024390243902,0.6545209176788124,"col_0  0  2     A     B     C     D  N  Pro  Sorry  There  This
row_0                                                          
A      1  1  2653   642   408   303  0    1      1      2     1
B      0  0   171  2595   290   217  0    0      0      0     1
C      0  0   204   345  2483   252  0    0      0      0     2
D      0  0   182   322   269  2468  1    0      0      0     2",qwen/qwen1.5-110b-chat,google/gemini-1.0-pro-001
472,18391.18558827593,0.0,0.742879803879155,0.6066767611219266,0.3462878093492209,0.6656095842142353,"col_0     A     B     C     D
row_0                        
A      2620   528   449   419
B       230  2371   402   271
C       206   247  2563   270
D       125   175   196  2749",google/gemini-1.0-pro-001,mistralai/mixtral-8x7b-32kseqlen
473,14922.508353635974,0.0,0.688153435719951,0.5280121133463119,0.3392911701802628,0.655742545025096,"col_0     A     B     C  China     D  E  H  Hawaii  Log  ...  P  Particip  Q  RET  Sc  Sound  South  X  Y
row_0                                                    ...                                             
A      3298   261   241      0   209  0  0       0    0  ...  0         0  0    0   1      0      0  0  1
B       830  1957   292      1   187  0  0       0    0  ...  0         1  0    0   0      1      1  0  0
C       727   246  2113      0   191  1  1       0    1  ...  1         0  1    0   0      0      0  0  0
D       648   199   216      0  2176  0  0       1    0  ...  0         0  0    1   0      0      0  1  0

[4 rows x 20 columns]",google/gemini-1.0-pro-001,mistralai/mistral-7b-instruct-v0.3
474,18896.564672640554,0.0,0.7502343355685341,0.6291008724493474,0.3265940902021773,0.6504065040650406,"col_0     A     B     C     D
row_0                        
A      2682   528   361   445
B       201  2470   306   297
C       203   272  2490   321
D       133   202   147  2763",google/gemma-2-27b,google/gemini-1.0-pro-001
475,17601.95553475929,0.0,0.7304780445598097,0.6226836830341048,0.2856869864322568,0.6494352736750652,"col_0     A     B     C     D
row_0                        
A      2495   610   496   415
B       137  2442   391   304
C       156   234  2551   345
D       126   217   259  2643",google/gemini-1.0-pro-001,microsoft/phi-3-small-8k-instruct
476,17768.33811586308,0.0,0.7336505876415026,0.6590958252217175,0.21869712351945855,0.651543793320731,"col_0     A     B     C     D  F  G  I  L  M
row_0                                       
A      2589   536   425   453  0  1  4  1  1
B       227  2398   341   305  0  1  1  0  0
C       201   245  2489   346  0  0  2  0  0
D       153   196   190  2699  1  0  2  0  0",meta/llama-3.1-405b-instruct-turbo,google/gemini-1.0-pro-001
477,16628.32243261595,0.0,0.7195183502775975,0.6630615040738337,0.16755831371709823,0.6199524940617577,"col_0     A     B     C     D  Since
row_0                               
A      2603   587   420   405      1
B       254  2374   354   292      0
C       266   268  2436   316      0
D       223   235   221  2566      0",google/gemini-1.0-pro-001,anthropic/claude-3-5-sonnet-20241022
478,16568.1280286361,0.0,0.7139663998846348,0.5732929555122936,0.32967218654950997,0.6503333333333333,"col_0  7     A     B     C     D  c
row_0                              
A      1  2513   745   492   265  0
B      0   182  2565   341   186  0
C      0   186   404  2463   233  0
D      0   187   458   238  2361  1",openai/gpt-3.5-turbo-0125,google/gemini-1.0-pro-001
479,16872.322207540492,0.0,0.7227629966111472,0.5747350205494268,0.3480840963038318,0.6550733886407147,"col_0     A     B     C     D  five
row_0                              
A      2612   471   539   393     0
B       262  2329   393   290     0
C       238   270  2483   294     1
D       191   216   237  2600     0",google/gemini-1.0-pro-001,meta/llama-3-8b
480,18757.10464546052,0.0,0.7487201672795443,0.6407815992501262,0.3004817342432758,0.6534264513312964,"col_0     A     B     C     D  The
row_0                             
A      2722   490   356   448    0
B       191  2438   316   329    0
C       178   268  2505   335    0
D       143   222   160  2719    1",google/gemini-1.0-pro-001,writer/palmyra-x-v3
481,8320.514104684113,0.0,0.5792054221645396,0.45475520945994663,0.2282464956360751,0.5388698095535436,"col_0     A     B     C     D
row_0                        
A      2067   560   900   489
B       444  1876   549   405
C       390   390  2138   368
D       389   333   571  1952",allenai/olmo-1.7-7b,google/gemini-1.0-pro-001
482,19682.872386139024,0.0,0.7625639916360227,0.6356622683683034,0.34830793587967546,0.6929133858267716,"col_0     A     B     C     D
row_0                        
A      2946   401   410   259
B       286  2485   314   188
C       264   254  2573   195
D       240   230   203  2572",openai/gpt-4o-mini-2024-07-18,google/gemini-1.0-pro-001
483,18889.312286556316,0.0,0.7512437810945274,0.6210253082414017,0.3436073059360731,0.6771653543307087,"col_0     A     B     C     D  E
row_0                           
A      2917   264   367   468  0
B       273  2250   349   401  1
C       256   180  2459   391  0
D       193   122   137  2793  0",databricks/dbrx-instruct,google/gemini-1.0-pro-001
484,19334.855795238636,0.0,0.6533275650731848,0.5805032806979594,0.17359917497421795,0.3452991452991453,"col_0     A  Answer     B     C     D  I  The  There  This  To
row_0                                                         
A      2690       8   105   214   247  0  734      0     8   7
B       202       4  1725   203   212  1  917      0     4   4
C       180       4    71  2210   213  1  598      1     4   3
D       169       8    43   144  2436  0  441      0     2   1",google/gemini-1.0-pro-001,mistralai/mistral-large-2402
485,17661.355291940177,0.0,0.7337226908933593,0.6324176220347537,0.27559827383287566,0.6553171641791045,"col_0     A     B     C     D  I  II  III
row_0                                    
A      2753   445   528   289  1   0    0
B       246  2343   435   247  0   2    1
C       243   221  2577   241  1   1    2
D       203   239   296  2503  1   2    1",google/gemini-1.0-pro-001,ai21/jamba-1.5-large
486,17362.873892145104,0.0,0.7248539909149903,0.6434494195688225,0.2283114256825076,0.6234124792932082,"col_0     A     B     C     D
row_0                        
A      2608   526   531   307
B       240  2340   431   238
C       213   224  2566   259
D       174   206   308  2539",google/gemini-1.0-pro-001,writer/palmyra-x-004
487,16483.19844038838,0.0,0.7150479486624847,0.5954286538322878,0.2956692211726965,0.641779497098646,"col_0  1  2  5     A     B     C     D  E  G  H  I  In  J  K  L  M  N  P  R  S  Saturday  T  Y  m
row_0                                                                                            
A      1  2  1  2618   623   408   346  0  0  1  1   1  2  1  1  0  0  3  3  1         1  0  1  1
B      0  0  0   226  2445   337   255  0  1  0  0   0  0  0  0  1  1  3  0  3         0  2  0  0
C      0  0  0   254   318  2427   280  0  1  0  0   0  0  1  0  0  0  2  0  3         0  0  0  0
D      0  0  0   222   268   320  2427  1  1  1  0   0  1  1  0  1  1  1  0  0         0  0  0  0",google/gemini-1.0-pro-001,qwen/qwen2.5-7b-instruct-turbo
488,17693.336531872064,0.0,0.7345879299156391,0.6600331674958541,0.2193001060445387,0.6402476780185758,"col_0     A     B     C     D
row_0                        
A      2686   548   415   367
B       259  2369   381   265
C       230   248  2504   304
D       172   217   227  2629",openai/gpt-4o-2024-05-13,google/gemini-1.0-pro-001
489,17095.25298996329,0.0,0.7259355396928402,0.5892998774244719,0.33268960674157305,0.6545768566493955,"col_0     A     B     C     D  III  S
row_0                                
A      2757   350   615   293    0  0
B       253  2355   432   234    0  0
C       226   248  2597   213    1  1
D       293   242   351  2359    0  0",google/gemini-1.0-pro-001,ai21/jamba-1.5-mini
490,18503.087024048033,0.0,0.7446102819237148,0.6005479847141106,0.36064981949458486,0.6720484359233098,"col_0     A     B     C     D  S
row_0                           
A      2642   519   494   361  0
B       215  2498   326   235  0
C       172   290  2599   224  0
D       180   289   187  2588  1",meta/llama-2-70b,google/gemini-1.0-pro-001
491,7471.049353496731,0.0,0.5470473718364698,0.4510058403634004,0.17494089834515367,0.45321537938074175,"col_0  0  1     A     B     C     D  E  G  H  Here  I  J  K  L  M  N  O  P  R  S  T  V  W  X  Y  Z  k
row_0                                                                                                
A      1  0  2103   305   654   924  4  1  1     1  0  0  2  1  4  0  3  1  1  2  2  1  0  2  1  1  1
B      0  1   662  1529   318   743  3  1  0     3  0  0  2  1  4  1  0  0  1  1  3  0  1  0  0  0  0
C      1  0   772   173  1682   633  5  1  1     6  1  1  1  0  0  1  1  0  1  2  0  0  2  0  0  2  0
D      0  0   503    95   358  2273  2  0  0     4  1  0  1  0  0  1  0  2  1  0  2  2  0  0  0  0  0",meta/llama-3.2-11b-vision-instruct-turbo,google/gemini-1.0-pro-001
492,18203.149298993383,0.0,0.7407888095753119,0.6507318480063451,0.2578447563996697,0.6640085061137693,"col_0     A     B     C     D
row_0                        
A      2629   542   452   393
B       208  2434   373   259
C       204   253  2540   289
D       167   198   209  2671",openai/gpt-4-turbo-2024-04-09,google/gemini-1.0-pro-001
493,285.83096378809785,2.632808410508504e-56,0.2817795082558223,0.20888312062874034,0.09214363835216915,0.32228243544788016,"col_0   A     B   C     D
row_0                    
A      97  2210  64  1645
B      76  2000  64  1134
C      69  1914  79  1224
D      63  1411  39  1732",google/gemini-1.0-pro-001,allenai/olmo-7b
494,19405.710233424692,0.0,0.7317037998413728,0.5997548489436874,0.32967032967032966,0.6033630069238378,"col_0     A  All  Answer     B  Based     C     D  E  I  The  To
row_0                                                           
A      2993    0       4   144      0   301   328  2  2  234   8
B       370    0       1  2058      1   283   346  5  1  207   1
C       343    1       0   114      0  2317   371  0  2  132   4
D       207    1       1    63      0   141  2780  0  3   45   2",google/gemini-1.0-pro-001,mistralai/mistral-small-2402
495,18901.32180217363,0.0,0.7505227485759608,0.6370322301535799,0.31267381803734606,0.6723622383596753,"col_0     A     B     C     D
row_0                        
A      2696   453   484   383
B       204  2408   372   290
C       192   235  2564   295
D       147   186   171  2741",mistralai/mixtral-8x22b,google/gemini-1.0-pro-001
